encoded_12614,56.93170674641927,0.7661081619954767,0.9770534672284493,0.6731822136999872,1.0755706099575637,0.33449324654369006,24.42994422373157,1
13959,61.668782552083336,0.8301253894364633,1.001929736252043,0.8080788480396575,1.1438700514846623,0.19155150807108423,32.46034312278313,0
11614,0.0,0.0,1.0,1.0,1.0,0.0,361.20199909921956,0
13197,129.19697062174478,1.1544945183770612,0.9943554602397779,0.17387134570783902,1.175154591679109,0.8308182408863619,21.093058052175966,0
13352,64.73727416992188,0.8466291808537376,0.9859149859640721,0.7906684214076215,1.0608506980939885,0.21232213889890786,30.039490828453328,0
encoded_11069,113.54249064127605,1.0969953948769606,1.0005015886518636,0.3955274178772412,1.1266427785870976,0.6041695375389277,23.468090950609284,1
encoded_10091,58.71076965332031,0.8099655630544415,0.9876085858946234,0.8499525150433035,1.0815506180719656,0.1519301139132729,30.599176550884355,1
13534,41.84253438313802,0.692159547945088,1.000006988455899,0.950134157646727,1.0942066778422512,0.04986549387046817,39.418176540810855,0
12848,79.12649536132812,0.941887541567515,1.006045281317863,0.7916271011947585,1.1237888617843983,0.2071207953306879,30.994859888331078,0
14566,74.80592346191406,0.9179155873315469,0.9917792872679385,0.832040293128578,1.089588139022505,0.16935190019354185,31.281493064396052,0
encoded_15145,42.9334971110026,0.701893416444786,0.9957518813922769,0.9564939977450739,1.0665402424450547,0.043691609393793164,40.62882834912934,1
encoded_13444,68.28181966145833,0.8879242154445712,0.999686213598706,0.9729960539761064,1.126830678147926,0.02701242215463174,43.55819996810582,1
encoded_13395,98.60685729980469,1.0522340609001875,1.0081682235709868,0.7275353191503943,1.1985658366507679,0.27025715994551086,30.838907543238122,1
12774,60.8635508219401,0.8236581212920946,0.9980167445817331,0.8161684783226152,1.083639158331356,0.18419683104057363,31.887496711597688,0
encoded_13802,62.64741516113281,0.851622755566611,1.000363499090919,0.9848123288910059,1.1193113402591888,0.015182152410394781,46.0299842902587,1
encoded_11216,66.88697306315105,0.8654654632358912,0.9813549319505522,0.825035639870217,1.072398124839528,0.17828856251022437,31.303108389692156,1
encoded_14072,115.4316914876302,1.125386263884582,0.975951461612946,0.5353612545848165,1.1646125777958696,0.47608796511998586,26.533241520010176,1
10938,78.06524658203125,0.9360443700815504,0.979011628404804,0.7886518211622486,1.1023775528481217,0.21587913024293778,31.417846640568406,0
encoded_12913,39.92032368977865,0.678754573386692,0.9973373369057761,0.9826045346713925,1.100141435229701,0.017441907251338522,45.766240739122004,1
encoded_14401,89.93077596028645,0.9926614804886655,0.979140439954031,0.6226554661682273,1.1404214354253397,0.3853834633257395,27.52453020105577,1
13715,80.77838134765625,0.9640443575278763,1.0035229165270165,0.9309281009630129,1.249263121215191,0.06882941874016243,39.536353772606475,0
encoded_14481,98.21894836425781,1.0448652676597094,0.9822048931493661,0.6678741022706918,1.143533914668196,0.33814319196106984,28.804579777800356,1
13605,71.09805297851562,0.8932763361837399,0.9953221869315665,0.8310403098875621,1.116339242587613,0.16975376649978643,30.793109786264615,0
encoded_11997,0.6015777587890625,0.08363222853168509,1.0000262253740575,0.9999585019455431,1.0010608561954273,4.149696618341973e-05,71.28501029273855,1
11015,88.80970255533855,0.9959947920243829,1.015459054385046,0.720147413891004,1.177203780866314,0.275592191433531,30.460921797295725,0
